ID,Label
0,spider
1,spider
2,fish
3,butterfly
4,fish
5,spider
6,fish
7,spider
8,spider
9,cow
10,spider
11,fish
12,fish
13,fish
14,fish
15,spider
16,fish
17,spider
18,fish
19,fish
20,fish
21,spider
22,fish
23,fish
24,butterfly
25,spider
26,spider
27,fish
28,fish
29,fish
30,fish
31,spider
32,fish
33,fish
34,fish
35,butterfly
36,butterfly
37,butterfly
38,spider
39,fish
40,spider
41,fish
42,spider
43,spider
44,spider
45,fish
46,butterfly
47,spider
48,fish
49,fish
50,fish
51,spider
52,fish
53,fish
54,cow
55,spider
56,fish
57,spider
58,spider
59,spider
60,dog
61,butterfly
62,spider
63,cow
64,butterfly
65,fish
66,spider
67,spider
68,spider
69,fish
70,spider
71,fish
72,fish
73,fish
74,fish
75,fish
76,fish
77,spider
78,fish
79,spider
80,spider
81,spider
82,fish
83,fish
84,spider
85,spider
86,spider
87,fish
88,spider
89,spider
90,fish
91,fish
92,fish
93,cow
94,fish
95,fish
96,spider
97,fish
98,dog
99,fish
100,fish
101,fish
102,spider
103,butterfly
104,spider
105,fish
106,fish
107,fish
108,fish
109,spider
110,cow
111,butterfly
112,spider
113,butterfly
114,spider
115,spider
116,fish
117,fish
118,spider
119,fish
120,fish
121,dog
122,fish
123,spider
124,dog
125,fish
126,spider
127,fish
128,fish
129,butterfly
130,spider
131,spider
132,spider
133,fish
134,fish
135,fish
136,spider
137,butterfly
138,butterfly
139,spider
140,spider
141,cow
142,fish
143,fish
144,cow
145,fish
146,spider
147,spider
148,spider
149,fish
150,butterfly
151,dog
152,spider
153,butterfly
154,dog
155,butterfly
156,fish
157,butterfly
158,spider
159,fish
160,fish
161,butterfly
162,spider
163,fish
164,fish
165,spider
166,fish
167,spider
168,fish
169,spider
170,fish
171,spider
172,fish
173,spider
174,fish
175,spider
176,fish
177,fish
178,fish
179,fish
180,cow
181,fish
182,dog
183,fish
184,fish
185,fish
186,spider
187,fish
188,butterfly
189,spider
190,cow
191,spider
192,fish
193,fish
194,spider
195,spider
196,fish
197,fish
198,spider
199,butterfly
200,fish
201,spider
202,butterfly
203,butterfly
204,cow
205,spider
206,butterfly
207,fish
208,spider
209,fish
210,fish
211,spider
212,spider
213,spider
214,spider
215,fish
216,spider
217,butterfly
218,fish
219,spider
220,spider
221,fish
222,spider
223,dog
224,spider
225,fish
226,fish
227,fish
228,fish
229,horse
230,butterfly
231,fish
232,butterfly
233,spider
234,spider
235,fish
236,fish
237,spider
238,spider
239,spider
240,fish
241,fish
242,fish
243,fish
244,spider
245,fish
246,fish
247,fish
248,spider
249,fish
250,fish
251,fish
252,fish
253,fish
254,spider
255,fish
256,fish
257,spider
258,fish
259,spider
260,fish
261,fish
262,spider
263,fish
264,spider
265,fish
266,fish
267,spider
268,fish
269,spider
270,spider
271,spider
272,fish
273,spider
274,fish
275,cow
276,spider
277,cow
278,spider
279,fish
280,spider
281,fish
282,fish
283,spider
284,fish
285,spider
286,fish
287,spider
288,butterfly
289,spider
290,fish
291,spider
292,spider
293,spider
294,spider
295,fish
296,fish
297,fish
298,fish
299,fish
300,spider
301,fish
302,fish
303,spider
304,spider
305,butterfly
306,fish
307,butterfly
308,fish
309,butterfly
310,spider
311,butterfly
312,spider
313,spider
314,fish
315,fish
316,fish
317,fish
318,spider
319,spider
320,fish
321,spider
322,butterfly
323,fish
324,spider
325,spider
326,spider
327,fish
328,spider
329,butterfly
330,fish
331,fish
332,spider
333,spider
334,fish
335,fish
336,fish
337,cow
338,fish
339,spider
340,fish
341,fish
342,spider
343,cow
344,fish
345,fish
346,spider
347,fish
348,spider
349,cow
350,spider
351,fish
352,spider
353,spider
354,fish
355,spider
356,dog
357,spider
358,fish
359,fish
360,butterfly
361,spider
362,fish
363,fish
364,spider
365,spider
366,fish
367,fish
368,fish
369,fish
370,spider
371,butterfly
372,fish
373,fish
374,fish
375,fish
376,spider
377,fish
378,fish
379,fish
380,spider
381,spider
382,spider
383,fish
384,fish
385,fish
386,fish
387,cow
388,fish
389,fish
390,fish
391,fish
392,fish
393,fish
394,spider
395,spider
396,spider
397,butterfly
398,fish
399,spider
400,fish
401,butterfly
402,cow
403,dog
404,spider
405,butterfly
406,fish
407,fish
408,fish
409,fish
410,spider
411,spider
412,fish
413,fish
414,fish
415,fish
416,fish
417,spider
418,spider
419,spider
420,spider
421,spider
422,fish
423,fish
424,fish
425,spider
426,spider
427,spider
428,butterfly
429,cow
430,fish
431,spider
432,fish
433,fish
434,spider
435,fish
436,butterfly
437,dog
438,fish
439,fish
440,spider
441,fish
442,butterfly
443,spider
444,fish
445,spider
446,cat
447,dog
448,butterfly
449,fish
450,fish
451,fish
452,fish
453,fish
454,spider
455,spider
456,butterfly
457,fish
458,spider
459,fish
460,spider
461,fish
462,spider
463,spider
464,spider
465,fish
466,fish
467,fish
468,fish
469,fish
470,fish
471,spider
472,fish
473,spider
474,spider
475,fish
476,spider
477,fish
478,fish
479,butterfly
480,fish
481,fish
482,spider
483,fish
484,spider
485,spider
486,fish
487,fish
488,spider
489,fish
490,fish
491,cow
492,spider
493,fish
494,fish
495,fish
496,spider
497,fish
498,dog
499,spider
500,fish
501,butterfly
502,cow
503,spider
504,fish
505,fish
506,spider
507,butterfly
508,butterfly
509,butterfly
510,cow
511,dog
512,fish
513,dog
514,fish
515,fish
516,fish
517,fish
518,fish
519,fish
520,cow
521,fish
522,fish
523,fish
524,spider
525,spider
526,fish
527,spider
528,spider
529,fish
530,fish
531,spider
532,spider
533,dog
534,spider
535,spider
536,fish
537,spider
538,spider
539,dog
540,fish
541,spider
542,spider
543,fish
544,fish
545,fish
546,fish
547,fish
548,spider
549,spider
550,dog
551,butterfly
552,cow
553,spider
554,spider
555,spider
556,butterfly
557,spider
558,fish
559,spider
560,spider
561,fish
562,fish
563,fish
564,fish
565,spider
566,spider
567,spider
568,fish
569,spider
570,spider
571,butterfly
572,spider
573,dog
574,fish
575,fish
576,spider
577,fish
578,fish
579,fish
580,fish
581,butterfly
582,fish
583,butterfly
584,spider
585,spider
586,fish
587,fish
588,fish
589,fish
590,fish
591,fish
592,fish
593,fish
594,dog
595,cow
596,spider
597,fish
598,dog
599,spider
600,spider
601,spider
602,fish
603,fish
604,butterfly
605,spider
606,fish
607,spider
608,spider
609,fish
610,fish
611,fish
612,fish
613,butterfly
614,spider
615,fish
616,fish
617,spider
618,fish
619,fish
620,fish
621,spider
622,butterfly
623,fish
624,fish
625,spider
626,fish
627,spider
628,spider
629,fish
630,fish
631,spider
632,fish
633,fish
634,fish
635,fish
636,spider
637,spider
638,fish
639,spider
640,spider
641,spider
642,spider
643,spider
644,fish
645,spider
646,spider
647,spider
648,fish
649,fish
650,fish
651,butterfly
652,spider
653,fish
654,fish
655,spider
656,fish
657,spider
658,fish
659,spider
660,fish
661,fish
662,butterfly
663,butterfly
664,butterfly
665,fish
666,spider
667,butterfly
668,fish
669,spider
670,fish
671,spider
672,spider
673,fish
674,fish
675,spider
676,spider
677,spider
678,fish
679,fish
680,fish
681,fish
682,fish
683,fish
684,spider
685,cow
686,fish
687,fish
688,butterfly
689,spider
690,spider
691,spider
692,butterfly
693,fish
694,fish
695,spider
696,fish
697,fish
698,fish
699,spider
700,fish
701,cow
702,fish
703,butterfly
704,spider
705,spider
706,fish
707,fish
708,fish
709,fish
710,spider
711,fish
712,fish
713,fish
714,fish
715,fish
716,spider
717,fish
718,spider
719,fish
720,spider
721,spider
722,spider
723,fish
724,fish
725,fish
726,fish
727,fish
728,spider
729,fish
730,fish
731,fish
732,fish
733,spider
734,fish
735,horse
736,fish
737,fish
738,butterfly
739,spider
740,fish
741,fish
742,spider
743,spider
744,fish
745,fish
746,spider
747,spider
748,fish
749,spider
750,fish
751,fish
752,spider
753,spider
754,fish
755,fish
756,fish
757,fish
758,fish
759,spider
760,fish
761,fish
762,fish
763,fish
764,spider
765,fish
766,butterfly
767,spider
768,spider
769,fish
770,fish
771,spider
772,fish
773,spider
774,fish
775,fish
776,spider
777,butterfly
778,fish
779,butterfly
780,fish
781,fish
782,spider
783,spider
784,dog
785,cow
786,spider
787,fish
788,fish
789,spider
790,fish
791,spider
792,fish
793,fish
794,spider
795,spider
796,spider
797,fish
798,fish
799,spider
800,cow
801,butterfly
802,spider
803,fish
804,cow
805,fish
806,spider
807,fish
808,fish
809,butterfly
810,fish
811,fish
812,spider
813,fish
814,fish
815,spider
816,fish
817,fish
818,spider
819,fish
820,fish
821,spider
822,spider
823,fish
824,fish
825,fish
826,fish
827,fish
828,fish
829,fish
830,spider
831,fish
832,spider
833,spider
834,fish
835,butterfly
836,fish
837,fish
838,fish
839,spider
840,fish
841,spider
842,spider
843,spider
844,butterfly
845,cow
846,spider
847,spider
848,fish
849,butterfly
850,fish
851,butterfly
852,fish
853,fish
854,fish
855,fish
856,spider
857,fish
858,fish
859,spider
860,fish
861,dog
862,fish
863,spider
864,butterfly
865,spider
866,spider
867,fish
868,fish
869,spider
870,spider
871,fish
872,fish
873,fish
874,fish
875,fish
876,fish
877,spider
878,butterfly
879,butterfly
880,fish
881,fish
882,fish
883,fish
884,spider
885,fish
886,fish
887,fish
888,butterfly
889,fish
890,fish
891,fish
892,fish
893,spider
894,butterfly
895,fish
896,spider
897,spider
898,cow
899,fish
900,fish
901,fish
902,fish
903,spider
904,fish
905,spider
906,spider
907,fish
908,spider
909,spider
910,fish
911,fish
912,spider
913,spider
914,fish
915,butterfly
916,fish
917,fish
918,spider
919,fish
920,fish
921,butterfly
922,spider
923,butterfly
924,spider
925,spider
926,fish
927,fish
928,fish
929,spider
930,fish
931,fish
932,spider
933,spider
934,spider
935,spider
936,fish
937,spider
938,spider
939,spider
940,fish
941,spider
942,fish
943,spider
944,fish
945,spider
946,fish
947,fish
948,spider
949,fish
950,spider
951,spider
952,spider
953,fish
954,fish
955,butterfly
956,spider
957,spider
958,fish
959,spider
960,fish
961,spider
962,dog
963,spider
964,spider
965,fish
966,fish
967,fish
968,fish
969,fish
970,butterfly
971,fish
972,spider
973,butterfly
974,fish
975,spider
976,spider
977,fish
978,fish
979,fish
980,fish
981,fish
982,cow
983,fish
984,cow
985,spider
986,fish
987,fish
988,fish
989,fish
990,spider
991,cow
992,fish
993,fish
994,fish
995,cow
996,spider
997,fish
998,butterfly
999,spider
1000,spider
1001,fish
1002,spider
1003,spider
1004,fish
1005,spider
1006,spider
1007,spider
1008,fish
1009,fish
1010,spider
1011,spider
1012,spider
1013,fish
1014,fish
1015,spider
1016,butterfly
1017,cow
1018,spider
1019,spider
1020,spider
1021,fish
1022,fish
1023,spider
1024,fish
1025,fish
1026,fish
1027,fish
1028,fish
1029,spider
1030,fish
1031,fish
1032,fish
1033,spider
1034,fish
1035,fish
1036,fish
1037,spider
1038,spider
1039,fish
1040,spider
1041,fish
1042,spider
1043,fish
1044,spider
1045,fish
1046,spider
1047,fish
1048,butterfly
1049,cow
1050,butterfly
1051,fish
1052,spider
1053,fish
1054,fish
1055,spider
1056,fish
1057,spider
1058,spider
1059,fish
1060,cow
1061,spider
1062,fish
1063,fish
1064,fish
1065,lion
1066,spider
1067,spider
1068,dog
1069,fish
1070,spider
1071,spider
1072,fish
1073,spider
1074,butterfly
1075,spider
1076,fish
1077,cow
1078,fish
1079,spider
1080,spider
1081,fish
1082,fish
1083,fish
1084,fish
1085,fish
1086,fish
1087,fish
1088,spider
1089,spider
1090,butterfly
1091,spider
1092,spider
1093,spider
1094,spider
1095,fish
1096,fish
1097,fish
1098,spider
1099,spider
1100,fish
1101,spider
1102,fish
1103,spider
1104,spider
1105,spider
1106,spider
1107,fish
1108,butterfly
1109,fish
1110,spider
1111,spider
1112,fish
1113,fish
1114,spider
1115,fish
1116,spider
1117,fish
1118,fish
1119,fish
1120,spider
1121,spider
1122,spider
1123,fish
1124,spider
1125,cow
1126,fish
1127,fish
1128,fish
1129,cat
1130,spider
1131,fish
1132,spider
1133,fish
1134,fish
1135,butterfly
1136,fish
1137,spider
1138,spider
1139,fish
1140,fish
1141,fish
1142,fish
1143,spider
1144,spider
1145,fish
1146,fish
1147,fish
1148,fish
1149,fish
1150,fish
1151,spider
1152,fish
1153,spider
1154,spider
1155,cow
1156,fish
1157,spider
1158,spider
1159,spider
1160,fish
1161,fish
1162,spider
1163,fish
1164,butterfly
1165,fish
1166,butterfly
1167,fish
1168,spider
1169,spider
1170,fish
1171,cow
1172,spider
1173,fish
1174,spider
1175,spider
1176,spider
1177,spider
1178,fish
1179,fish
1180,dog
1181,spider
1182,spider
1183,fish
1184,spider
1185,cow
1186,spider
1187,spider
1188,spider
1189,dog
1190,spider
1191,spider
1192,fish
1193,fish
1194,fish
1195,fish
1196,spider
1197,spider
1198,spider
1199,spider
1200,butterfly
1201,fish
1202,butterfly
1203,fish
1204,spider
1205,fish
1206,fish
1207,fish
1208,fish
1209,spider
1210,fish
1211,spider
1212,fish
1213,spider
1214,dog
1215,butterfly
1216,spider
1217,fish
1218,fish
1219,spider
1220,spider
1221,spider
1222,fish
1223,spider
1224,fish
1225,fish
1226,butterfly
1227,spider
1228,fish
1229,cow
1230,butterfly
1231,spider
1232,fish
1233,fish
1234,fish
1235,fish
1236,butterfly
1237,butterfly
1238,fish
1239,cow
1240,cow
1241,fish
1242,spider
1243,fish
1244,fish
1245,spider
1246,fish
1247,fish
1248,spider
1249,fish
1250,spider
1251,spider
1252,fish
1253,fish
1254,fish
1255,fish
1256,fish
1257,fish
1258,fish
1259,spider
1260,spider
1261,spider
1262,cow
1263,dog
1264,butterfly
1265,fish
1266,spider
1267,cow
1268,spider
1269,spider
