ID,Label
0,spider
1,butterfly
2,spider
3,butterfly
4,spider
5,spider
6,butterfly
7,butterfly
8,elephant
9,spider
10,spider
11,spider
12,spider
13,butterfly
14,spider
15,butterfly
16,butterfly
17,butterfly
18,butterfly
19,spider
20,butterfly
21,spider
22,spider
23,spider
24,spider
25,spider
26,spider
27,fish
28,butterfly
29,butterfly
30,spider
31,butterfly
32,spider
33,spider
34,spider
35,butterfly
36,butterfly
37,butterfly
38,spider
39,spider
40,spider
41,spider
42,spider
43,spider
44,spider
45,fish
46,spider
47,butterfly
48,spider
49,spider
50,spider
51,butterfly
52,fish
53,butterfly
54,butterfly
55,spider
56,spider
57,spider
58,butterfly
59,fish
60,butterfly
61,butterfly
62,butterfly
63,butterfly
64,butterfly
65,spider
66,spider
67,spider
68,spider
69,spider
70,spider
71,fish
72,spider
73,spider
74,spider
75,spider
76,spider
77,butterfly
78,spider
79,spider
80,spider
81,spider
82,spider
83,spider
84,spider
85,spider
86,elephant
87,elephant
88,spider
89,spider
90,spider
91,butterfly
92,spider
93,spider
94,spider
95,spider
96,spider
97,spider
98,butterfly
99,spider
100,spider
101,spider
102,butterfly
103,spider
104,spider
105,spider
106,butterfly
107,fish
108,spider
109,butterfly
110,butterfly
111,butterfly
112,spider
113,spider
114,butterfly
115,spider
116,butterfly
117,spider
118,spider
119,spider
120,spider
121,butterfly
122,fish
123,spider
124,butterfly
125,spider
126,fish
127,butterfly
128,spider
129,spider
130,butterfly
131,butterfly
132,spider
133,spider
134,spider
135,spider
136,spider
137,butterfly
138,spider
139,spider
140,spider
141,butterfly
142,spider
143,butterfly
144,spider
145,butterfly
146,butterfly
147,spider
148,butterfly
149,spider
150,spider
151,spider
152,spider
153,fish
154,fish
155,spider
156,spider
157,butterfly
158,fish
159,spider
160,spider
161,spider
162,spider
163,spider
164,spider
165,spider
166,spider
167,spider
168,spider
169,spider
170,fish
171,spider
172,butterfly
173,spider
174,butterfly
175,butterfly
176,butterfly
177,spider
178,spider
179,butterfly
180,butterfly
181,fish
182,elephant
183,spider
184,butterfly
185,spider
186,fish
187,spider
188,butterfly
189,butterfly
190,butterfly
191,spider
192,butterfly
193,spider
194,fish
195,fish
196,spider
197,spider
198,spider
199,spider
200,fish
201,spider
202,spider
203,spider
204,butterfly
205,spider
206,spider
207,spider
208,butterfly
209,spider
210,spider
211,spider
212,butterfly
213,spider
214,spider
215,spider
216,spider
217,butterfly
218,spider
219,fish
220,spider
221,spider
222,butterfly
223,spider
224,butterfly
225,butterfly
226,spider
227,spider
228,spider
229,spider
230,butterfly
231,spider
232,butterfly
233,spider
234,spider
235,spider
236,spider
237,spider
238,spider
239,spider
240,spider
241,fish
242,fish
243,fish
244,butterfly
245,spider
246,spider
247,fish
248,spider
249,fish
250,spider
251,spider
252,spider
253,spider
254,spider
255,butterfly
256,spider
257,spider
258,fish
259,spider
260,butterfly
261,spider
262,butterfly
263,fish
264,butterfly
265,spider
266,spider
267,spider
268,butterfly
269,spider
270,elephant
271,spider
272,elephant
273,spider
274,butterfly
275,butterfly
276,butterfly
277,spider
278,spider
279,spider
280,spider
281,butterfly
282,spider
283,spider
284,spider
285,spider
286,spider
287,spider
288,butterfly
289,spider
290,fish
291,spider
292,spider
293,spider
294,spider
295,spider
296,butterfly
297,spider
298,butterfly
299,spider
300,spider
301,spider
302,butterfly
303,spider
304,spider
305,spider
306,spider
307,butterfly
308,spider
309,butterfly
310,spider
311,butterfly
312,spider
313,spider
314,spider
315,butterfly
316,butterfly
317,fish
318,spider
319,spider
320,fish
321,butterfly
322,butterfly
323,butterfly
324,butterfly
325,spider
326,spider
327,spider
328,butterfly
329,lion
330,butterfly
331,butterfly
332,fish
333,spider
334,butterfly
335,spider
336,fish
337,butterfly
338,elephant
339,spider
340,butterfly
341,fish
342,spider
343,spider
344,spider
345,butterfly
346,spider
347,spider
348,butterfly
349,spider
350,spider
351,butterfly
352,butterfly
353,spider
354,spider
355,spider
356,elephant
357,butterfly
358,spider
359,butterfly
360,spider
361,spider
362,fish
363,spider
364,spider
365,spider
366,fish
367,spider
368,spider
369,spider
370,spider
371,butterfly
372,spider
373,spider
374,spider
375,butterfly
376,spider
377,fish
378,spider
379,butterfly
380,butterfly
381,spider
382,butterfly
383,butterfly
384,fish
385,butterfly
386,butterfly
387,butterfly
388,spider
389,butterfly
390,butterfly
391,spider
392,fish
393,fish
394,butterfly
395,spider
396,spider
397,spider
398,spider
399,spider
400,fish
401,butterfly
402,butterfly
403,fish
404,spider
405,butterfly
406,spider
407,butterfly
408,spider
409,spider
410,spider
411,spider
412,butterfly
413,butterfly
414,fish
415,butterfly
416,spider
417,spider
418,spider
419,spider
420,spider
421,spider
422,spider
423,spider
424,spider
425,spider
426,spider
427,spider
428,butterfly
429,butterfly
430,spider
431,butterfly
432,spider
433,spider
434,spider
435,fish
436,fish
437,spider
438,spider
439,spider
440,spider
441,spider
442,spider
443,spider
444,spider
445,spider
446,butterfly
447,cow
448,spider
449,spider
450,spider
451,spider
452,fish
453,butterfly
454,spider
455,butterfly
456,butterfly
457,fish
458,spider
459,fish
460,spider
461,spider
462,spider
463,spider
464,spider
465,spider
466,fish
467,butterfly
468,spider
469,butterfly
470,butterfly
471,spider
472,fish
473,spider
474,butterfly
475,spider
476,butterfly
477,butterfly
478,spider
479,spider
480,fish
481,butterfly
482,spider
483,butterfly
484,spider
485,butterfly
486,spider
487,spider
488,spider
489,spider
490,fish
491,spider
492,spider
493,fish
494,spider
495,spider
496,butterfly
497,spider
498,butterfly
499,spider
500,spider
501,butterfly
502,butterfly
503,spider
504,butterfly
505,spider
506,butterfly
507,spider
508,butterfly
509,butterfly
510,spider
511,spider
512,butterfly
513,butterfly
514,butterfly
515,spider
516,fish
517,spider
518,spider
519,fish
520,butterfly
521,spider
522,fish
523,spider
524,spider
525,spider
526,spider
527,spider
528,spider
529,spider
530,fish
531,spider
532,spider
533,elephant
534,spider
535,butterfly
536,spider
537,spider
538,butterfly
539,spider
540,spider
541,spider
542,spider
543,spider
544,spider
545,spider
546,butterfly
547,fish
548,butterfly
549,spider
550,butterfly
551,spider
552,butterfly
553,spider
554,butterfly
555,spider
556,spider
557,butterfly
558,spider
559,spider
560,spider
561,spider
562,spider
563,butterfly
564,spider
565,spider
566,butterfly
567,spider
568,fish
569,butterfly
570,spider
571,fish
572,spider
573,butterfly
574,spider
575,fish
576,spider
577,spider
578,spider
579,butterfly
580,cow
581,butterfly
582,butterfly
583,butterfly
584,spider
585,butterfly
586,spider
587,fish
588,fish
589,butterfly
590,butterfly
591,spider
592,spider
593,spider
594,spider
595,butterfly
596,spider
597,spider
598,butterfly
599,spider
600,spider
601,spider
602,spider
603,spider
604,butterfly
605,spider
606,spider
607,spider
608,spider
609,spider
610,spider
611,fish
612,butterfly
613,butterfly
614,butterfly
615,butterfly
616,fish
617,spider
618,spider
619,butterfly
620,spider
621,spider
622,butterfly
623,butterfly
624,spider
625,spider
626,spider
627,spider
628,fish
629,butterfly
630,butterfly
631,butterfly
632,fish
633,spider
634,spider
635,spider
636,spider
637,fish
638,spider
639,spider
640,spider
641,spider
642,spider
643,spider
644,spider
645,spider
646,spider
647,spider
648,spider
649,fish
650,butterfly
651,butterfly
652,spider
653,fish
654,spider
655,spider
656,spider
657,spider
658,spider
659,butterfly
660,fish
661,butterfly
662,fish
663,butterfly
664,spider
665,spider
666,spider
667,fish
668,butterfly
669,fish
670,spider
671,spider
672,spider
673,spider
674,spider
675,butterfly
676,spider
677,spider
678,butterfly
679,fish
680,spider
681,elephant
682,spider
683,spider
684,spider
685,spider
686,fish
687,spider
688,spider
689,butterfly
690,butterfly
691,spider
692,butterfly
693,spider
694,spider
695,spider
696,spider
697,butterfly
698,spider
699,spider
700,spider
701,cow
702,fish
703,spider
704,fish
705,butterfly
706,spider
707,butterfly
708,spider
709,spider
710,butterfly
711,butterfly
712,spider
713,spider
714,fish
715,fish
716,spider
717,spider
718,spider
719,butterfly
720,spider
721,butterfly
722,butterfly
723,spider
724,spider
725,spider
726,spider
727,spider
728,spider
729,spider
730,fish
731,spider
732,butterfly
733,spider
734,spider
735,spider
736,spider
737,butterfly
738,butterfly
739,butterfly
740,spider
741,spider
742,fish
743,spider
744,butterfly
745,spider
746,butterfly
747,spider
748,butterfly
749,spider
750,butterfly
751,spider
752,butterfly
753,spider
754,butterfly
755,spider
756,spider
757,fish
758,spider
759,spider
760,fish
761,fish
762,spider
763,fish
764,spider
765,butterfly
766,spider
767,spider
768,butterfly
769,spider
770,spider
771,spider
772,spider
773,butterfly
774,elephant
775,butterfly
776,butterfly
777,spider
778,spider
779,spider
780,fish
781,fish
782,spider
783,spider
784,spider
785,spider
786,butterfly
787,spider
788,butterfly
789,spider
790,fish
791,butterfly
792,fish
793,butterfly
794,spider
795,spider
796,fish
797,spider
798,spider
799,spider
800,butterfly
801,butterfly
802,spider
803,spider
804,butterfly
805,fish
806,spider
807,butterfly
808,spider
809,butterfly
810,spider
811,spider
812,butterfly
813,spider
814,spider
815,butterfly
816,spider
817,spider
818,spider
819,spider
820,spider
821,spider
822,spider
823,spider
824,spider
825,spider
826,spider
827,spider
828,fish
829,butterfly
830,spider
831,spider
832,spider
833,spider
834,butterfly
835,butterfly
836,fish
837,spider
838,fish
839,spider
840,spider
841,elephant
842,spider
843,butterfly
844,butterfly
845,spider
846,spider
847,spider
848,spider
849,spider
850,spider
851,butterfly
852,spider
853,elephant
854,spider
855,spider
856,butterfly
857,spider
858,spider
859,butterfly
860,butterfly
861,elephant
862,fish
863,spider
864,butterfly
865,spider
866,spider
867,butterfly
868,spider
869,spider
870,spider
871,butterfly
872,spider
873,fish
874,spider
875,spider
876,spider
877,spider
878,spider
879,butterfly
880,elephant
881,spider
882,spider
883,fish
884,spider
885,spider
886,fish
887,fish
888,butterfly
889,fish
890,spider
891,spider
892,butterfly
893,spider
894,butterfly
895,butterfly
896,spider
