ID,Label
0,butterfly
1,butterfly
2,fish
3,butterfly
4,butterfly
5,fish
6,fish
7,cat
8,butterfly
9,butterfly
10,fish
11,fish
12,spider
13,butterfly
14,spider
15,spider
16,butterfly
17,elephant
18,spider
19,cat
20,elephant
21,spider
22,spider
23,butterfly
24,fish
25,chicken
26,fish
27,fish
28,chicken
29,chicken
30,butterfly
31,butterfly
32,spider
33,fish
34,spider
35,butterfly
36,butterfly
37,butterfly
38,chicken
39,fish
40,spider
41,fish
42,butterfly
43,spider
44,spider
45,butterfly
46,cow
47,butterfly
48,cat
49,chicken
50,fish
51,butterfly
52,elephant
53,fish
54,cat
55,elephant
56,elephant
57,spider
58,butterfly
59,butterfly
60,butterfly
61,butterfly
62,butterfly
63,butterfly
64,elephant
65,fish
66,cat
67,butterfly
68,spider
69,butterfly
70,fish
71,butterfly
72,spider
73,chicken
74,butterfly
75,elephant
76,fish
77,butterfly
78,butterfly
79,spider
80,spider
81,butterfly
82,fish
83,spider
84,elephant
85,spider
86,chicken
87,spider
88,spider
89,butterfly
90,elephant
91,butterfly
92,cat
93,butterfly
94,chicken
95,fish
96,spider
97,fish
98,butterfly
99,fish
100,fish
101,fish
102,cat
103,spider
104,fish
105,fish
106,spider
107,fish
108,butterfly
109,butterfly
110,cat
111,butterfly
112,butterfly
113,butterfly
114,butterfly
115,spider
116,spider
117,fish
118,fish
119,fish
120,butterfly
121,spider
122,butterfly
123,cat
124,elephant
125,chicken
126,fish
127,elephant
128,cat
129,butterfly
130,butterfly
131,butterfly
132,butterfly
133,fish
134,spider
135,fish
136,fish
137,butterfly
138,chicken
139,butterfly
140,cow
141,spider
142,spider
143,butterfly
144,spider
145,spider
146,spider
147,butterfly
148,chicken
149,spider
150,fish
151,butterfly
152,butterfly
153,chicken
154,fish
155,spider
156,butterfly
157,butterfly
158,chicken
159,spider
160,butterfly
161,butterfly
162,butterfly
163,fish
164,fish
165,spider
166,spider
167,butterfly
168,cat
169,elephant
170,fish
171,spider
172,fish
173,spider
174,butterfly
175,cat
176,cat
177,butterfly
178,cat
179,spider
180,spider
181,butterfly
182,butterfly
183,fish
184,spider
185,elephant
186,butterfly
187,fish
188,butterfly
189,chicken
190,butterfly
191,fish
192,butterfly
193,fish
194,butterfly
195,butterfly
196,butterfly
197,fish
198,spider
199,butterfly
200,fish
201,fish
202,butterfly
203,spider
204,butterfly
205,spider
206,butterfly
207,fish
208,butterfly
209,fish
210,spider
211,elephant
212,elephant
213,fish
214,butterfly
215,elephant
216,elephant
217,cat
218,fish
219,butterfly
220,elephant
221,fish
222,butterfly
223,spider
224,spider
225,butterfly
226,fish
227,butterfly
228,chicken
229,butterfly
230,cow
231,elephant
232,spider
233,spider
234,fish
235,fish
236,fish
237,butterfly
238,butterfly
239,spider
240,spider
241,horse
242,chicken
243,butterfly
244,butterfly
245,fish
246,elephant
247,fish
248,spider
249,butterfly
250,elephant
251,spider
252,butterfly
253,spider
254,fish
255,spider
256,fish
257,elephant
258,fish
259,spider
260,spider
261,butterfly
262,butterfly
263,spider
264,butterfly
265,chicken
266,chicken
267,spider
268,butterfly
269,spider
270,spider
271,fish
272,fish
273,butterfly
274,cat
275,butterfly
276,butterfly
277,butterfly
278,spider
279,chicken
280,spider
281,fish
282,butterfly
283,fish
284,elephant
285,elephant
286,butterfly
287,spider
288,fish
289,elephant
290,butterfly
291,spider
292,fish
293,spider
294,spider
295,butterfly
296,cat
297,fish
298,fish
299,cow
300,butterfly
301,fish
302,spider
303,spider
304,chicken
305,butterfly
306,fish
307,chicken
308,chicken
309,butterfly
310,fish
311,butterfly
312,spider
313,elephant
314,fish
315,spider
316,fish
317,fish
318,elephant
319,butterfly
320,fish
321,butterfly
322,butterfly
323,butterfly
324,butterfly
325,chicken
326,spider
327,fish
328,spider
329,butterfly
330,fish
331,chicken
332,fish
333,fish
334,butterfly
335,butterfly
336,chicken
337,butterfly
338,fish
339,fish
340,cat
341,butterfly
342,butterfly
343,fish
344,spider
345,elephant
346,elephant
347,butterfly
348,butterfly
349,spider
350,chicken
351,elephant
352,spider
353,chicken
354,cow
355,fish
356,butterfly
357,fish
358,fish
359,butterfly
360,butterfly
361,fish
