ID,Label
0,spider
1,butterfly
2,spider
3,butterfly
4,butterfly
5,spider
6,butterfly
7,butterfly
8,butterfly
9,butterfly
10,spider
11,spider
12,spider
13,butterfly
14,spider
15,cow
16,butterfly
17,cow
18,spider
19,spider
20,butterfly
21,spider
22,butterfly
23,butterfly
24,spider
25,spider
26,spider
27,butterfly
28,spider
29,chicken
30,spider
31,butterfly
32,spider
33,spider
34,spider
35,spider
36,butterfly
37,butterfly
38,spider
39,spider
40,spider
41,spider
42,butterfly
43,spider
44,spider
45,butterfly
46,spider
47,cow
48,butterfly
49,butterfly
50,spider
51,butterfly
52,butterfly
53,butterfly
54,butterfly
55,spider
56,chicken
57,spider
58,butterfly
59,cow
60,butterfly
61,spider
62,cow
63,butterfly
64,butterfly
65,cow
66,spider
67,spider
68,spider
69,butterfly
70,spider
71,cow
72,spider
73,butterfly
74,butterfly
75,spider
76,spider
77,cow
78,butterfly
79,butterfly
80,spider
81,butterfly
82,spider
83,spider
84,spider
85,spider
86,butterfly
87,chicken
88,spider
89,butterfly
90,spider
91,chicken
92,cow
93,butterfly
94,spider
95,spider
96,spider
97,spider
98,butterfly
99,spider
100,spider
101,spider
102,spider
103,butterfly
104,spider
105,spider
106,spider
107,butterfly
108,butterfly
109,butterfly
110,chicken
111,butterfly
112,spider
113,spider
114,cow
115,spider
116,butterfly
117,butterfly
118,spider
119,butterfly
120,butterfly
121,butterfly
122,butterfly
123,spider
124,cow
125,butterfly
126,spider
127,spider
128,spider
129,spider
130,spider
131,butterfly
132,spider
133,butterfly
134,butterfly
135,spider
136,butterfly
137,butterfly
138,spider
139,spider
140,spider
141,chicken
142,spider
143,butterfly
144,spider
145,butterfly
146,spider
147,spider
148,cow
149,butterfly
150,spider
151,butterfly
152,spider
153,cow
154,butterfly
155,spider
156,butterfly
157,butterfly
158,spider
159,butterfly
160,butterfly
161,spider
162,spider
163,spider
164,butterfly
165,spider
166,spider
167,spider
168,spider
169,spider
170,spider
171,spider
172,butterfly
173,spider
174,butterfly
175,cow
176,butterfly
177,spider
178,butterfly
179,butterfly
180,cow
181,spider
182,butterfly
183,butterfly
184,butterfly
185,spider
186,butterfly
187,spider
188,butterfly
189,spider
190,cow
191,spider
192,butterfly
193,spider
194,butterfly
195,butterfly
196,butterfly
197,spider
198,spider
199,butterfly
200,spider
201,butterfly
202,spider
203,butterfly
204,butterfly
205,spider
206,cow
207,butterfly
208,butterfly
209,butterfly
210,spider
211,butterfly
212,spider
213,butterfly
214,spider
215,spider
216,spider
217,butterfly
218,spider
219,butterfly
220,spider
221,butterfly
222,spider
223,butterfly
224,butterfly
225,spider
226,butterfly
227,butterfly
228,spider
229,cow
230,cow
231,spider
232,butterfly
233,spider
234,spider
235,spider
236,spider
237,spider
238,spider
239,spider
240,spider
241,butterfly
242,butterfly
243,butterfly
244,spider
245,butterfly
246,spider
247,butterfly
248,butterfly
249,butterfly
250,spider
251,butterfly
252,spider
253,butterfly
254,spider
255,butterfly
256,spider
257,spider
258,butterfly
259,spider
260,butterfly
261,spider
262,butterfly
263,spider
264,butterfly
265,spider
266,spider
267,spider
268,chicken
269,spider
270,butterfly
271,spider
272,butterfly
273,butterfly
274,cow
275,cow
276,butterfly
277,cow
278,spider
279,spider
280,spider
281,butterfly
282,butterfly
283,spider
284,cow
285,spider
286,butterfly
287,spider
288,butterfly
289,butterfly
290,butterfly
291,spider
292,spider
293,spider
294,spider
295,butterfly
296,cow
297,spider
298,butterfly
299,spider
300,butterfly
301,butterfly
302,butterfly
303,spider
304,spider
305,butterfly
306,spider
307,butterfly
308,spider
309,butterfly
310,spider
311,butterfly
312,spider
313,spider
314,spider
315,butterfly
316,spider
317,butterfly
318,spider
319,butterfly
320,butterfly
321,cow
322,butterfly
323,butterfly
324,butterfly
325,spider
326,spider
327,spider
328,spider
329,cow
330,butterfly
331,butterfly
332,spider
333,spider
334,butterfly
335,butterfly
336,butterfly
337,cow
338,butterfly
339,spider
340,butterfly
341,butterfly
342,spider
343,butterfly
344,spider
345,spider
346,spider
347,butterfly
348,spider
349,butterfly
350,butterfly
351,spider
352,spider
353,spider
354,spider
355,spider
356,butterfly
357,spider
358,butterfly
359,butterfly
360,cow
361,spider
362,butterfly
363,butterfly
364,spider
365,butterfly
366,butterfly
367,butterfly
368,cow
369,butterfly
370,butterfly
371,butterfly
372,spider
373,spider
374,butterfly
375,spider
376,spider
377,butterfly
378,spider
379,spider
380,butterfly
381,spider
382,butterfly
383,spider
384,butterfly
385,butterfly
386,butterfly
387,butterfly
388,spider
389,butterfly
390,butterfly
391,butterfly
392,spider
393,butterfly
394,spider
395,butterfly
396,spider
397,butterfly
398,spider
399,spider
400,spider
401,cow
402,cow
403,butterfly
404,spider
405,butterfly
406,spider
407,butterfly
408,butterfly
409,butterfly
410,spider
411,spider
412,butterfly
413,butterfly
414,butterfly
415,butterfly
416,spider
417,cow
418,spider
419,cow
420,spider
421,butterfly
422,spider
423,spider
424,butterfly
425,spider
426,butterfly
427,spider
428,butterfly
429,butterfly
430,butterfly
431,cow
432,butterfly
433,spider
434,spider
435,fish
436,butterfly
437,butterfly
438,butterfly
439,spider
440,spider
441,spider
442,butterfly
443,spider
444,spider
445,spider
446,butterfly
447,cow
448,butterfly
449,butterfly
450,butterfly
451,spider
452,spider
453,butterfly
454,spider
455,spider
456,butterfly
457,butterfly
458,spider
459,butterfly
460,spider
461,spider
462,spider
463,butterfly
464,spider
465,spider
466,cow
467,butterfly
468,spider
469,butterfly
470,butterfly
471,spider
472,fish
473,butterfly
474,spider
475,spider
476,butterfly
477,butterfly
478,spider
479,spider
480,butterfly
481,butterfly
482,cow
483,butterfly
484,spider
485,butterfly
486,spider
487,spider
488,spider
489,spider
490,butterfly
491,butterfly
492,spider
493,butterfly
494,cow
495,spider
496,spider
497,butterfly
498,butterfly
499,spider
500,spider
501,butterfly
502,butterfly
503,spider
504,butterfly
505,cow
506,spider
507,butterfly
508,spider
509,butterfly
510,butterfly
511,spider
512,butterfly
513,butterfly
514,butterfly
515,spider
516,butterfly
517,spider
518,spider
519,fish
520,butterfly
521,butterfly
522,butterfly
523,spider
524,spider
525,spider
526,cow
527,spider
528,spider
529,butterfly
530,spider
531,butterfly
532,spider
533,cow
534,spider
535,spider
536,spider
537,butterfly
538,spider
539,butterfly
540,spider
541,spider
542,spider
543,butterfly
544,spider
545,spider
546,butterfly
547,butterfly
548,cow
549,butterfly
550,cow
551,spider
552,butterfly
553,butterfly
554,cow
555,spider
556,butterfly
557,butterfly
558,spider
559,spider
560,butterfly
561,butterfly
562,spider
563,butterfly
564,spider
565,butterfly
566,cow
567,spider
568,butterfly
569,spider
570,spider
571,butterfly
572,spider
573,butterfly
574,spider
575,butterfly
576,spider
577,spider
578,spider
579,spider
580,cow
581,butterfly
582,butterfly
583,butterfly
584,butterfly
585,butterfly
586,spider
587,fish
588,fish
589,butterfly
590,spider
591,spider
592,butterfly
593,spider
594,butterfly
595,butterfly
596,spider
597,butterfly
598,butterfly
599,spider
600,spider
601,spider
602,spider
603,butterfly
604,butterfly
605,spider
606,spider
607,butterfly
608,spider
609,butterfly
610,butterfly
611,butterfly
612,butterfly
613,cow
614,cow
615,spider
616,butterfly
617,spider
618,spider
619,cow
620,spider
621,spider
622,cow
623,butterfly
624,spider
625,butterfly
626,spider
627,butterfly
628,chicken
629,butterfly
630,spider
631,butterfly
632,butterfly
633,butterfly
634,spider
635,spider
636,butterfly
637,spider
638,spider
639,spider
640,butterfly
641,spider
642,spider
643,spider
644,spider
645,spider
646,spider
647,spider
648,spider
649,butterfly
650,butterfly
651,butterfly
652,spider
653,spider
654,spider
655,butterfly
656,spider
657,spider
658,spider
659,butterfly
660,butterfly
661,butterfly
662,butterfly
663,butterfly
664,spider
665,spider
666,spider
667,butterfly
668,cow
669,chicken
670,spider
671,spider
672,spider
673,spider
674,spider
675,spider
676,spider
677,spider
678,spider
679,spider
680,spider
681,butterfly
682,butterfly
683,butterfly
684,spider
685,butterfly
686,spider
687,butterfly
688,butterfly
689,spider
690,spider
691,butterfly
692,cow
693,spider
694,butterfly
695,spider
696,cow
697,butterfly
698,spider
699,spider
700,butterfly
701,butterfly
702,spider
703,butterfly
704,butterfly
705,butterfly
706,spider
707,butterfly
708,spider
709,spider
710,spider
711,spider
712,butterfly
713,butterfly
714,chicken
715,chicken
716,spider
717,spider
718,spider
719,spider
720,spider
721,spider
722,butterfly
723,spider
724,spider
725,spider
726,butterfly
727,butterfly
728,spider
729,spider
730,butterfly
731,spider
732,butterfly
733,spider
734,spider
735,spider
736,spider
737,spider
738,butterfly
739,butterfly
740,butterfly
741,spider
742,butterfly
743,spider
744,butterfly
745,spider
746,butterfly
747,spider
748,butterfly
749,butterfly
750,butterfly
751,spider
752,butterfly
753,spider
754,butterfly
755,spider
756,butterfly
757,spider
758,spider
759,spider
760,butterfly
761,spider
762,spider
763,butterfly
764,spider
765,butterfly
766,spider
767,spider
768,spider
769,cow
770,butterfly
771,spider
772,spider
773,butterfly
774,butterfly
775,butterfly
776,butterfly
777,spider
778,spider
779,spider
780,butterfly
781,butterfly
782,spider
783,spider
784,cow
785,cow
786,cow
787,spider
788,butterfly
789,spider
790,butterfly
791,butterfly
792,butterfly
793,cow
794,butterfly
795,butterfly
796,spider
797,spider
798,spider
799,spider
800,butterfly
801,butterfly
802,spider
803,spider
804,cow
805,butterfly
806,spider
807,cow
808,spider
809,butterfly
810,spider
811,spider
812,butterfly
813,butterfly
814,spider
815,butterfly
816,butterfly
817,spider
818,spider
819,spider
820,spider
821,spider
822,spider
823,butterfly
824,spider
825,spider
826,spider
827,spider
828,butterfly
829,butterfly
830,spider
831,butterfly
832,butterfly
833,spider
834,butterfly
835,butterfly
836,butterfly
837,butterfly
838,fish
839,spider
840,spider
841,cow
842,spider
843,spider
844,cow
845,spider
846,spider
847,spider
848,butterfly
849,butterfly
850,spider
851,butterfly
852,spider
